"","PostalCode","DateOfSale","Type","Condition","Price","LivingArea","BasementArea","GroundArea","ConstructionYear","Levels","NewKitchen","NumberOfToilets","NewWindows","NewBathroom","NumberOfBedrooms","Balcony","CloseToWater","Garage","Adress","SalesPeriod","YearOfSale","ManyToilets","Basement","LargeGround","Age","HighHouse","Renovation","Quarter"
"135","8200",2004-04-05,"Ejerlejlighed","Good",1180159,83,0,0,1907,1,NA,1,NA,NA,3,"0","0","0","Trøjborgvej 32, 3.th.",17,2004,"0","0","0",97,"0","0","2"
"136","8240",2004-04-05,"Ejerlejlighed","Good",925000,63,0,0,1984,1,NA,1,NA,NA,NA,"1","0","0","Skejbygårdsvej 40, 3",16,2004,"0","0","0",20,"0","0","2"
"137","8000",2004-04-06,"Ejerlejlighed","Medium",1798000,95,0,0,1929,1,NA,1,NA,NA,NA,"0","0","0","Stadion Alle 33, st.tv.",13,2004,"0","0","0",75,"0","0","2"
"138","8000",2004-04-06,"Ejerlejlighed","Medium",950000,43,0,0,1885,1,NA,1,NA,NA,2,"0","0","0","Kroghsgade 10, 2.",110,2004,"0","0","0",119,"0","0","2"
"139","8260",2004-04-07,"Ejerlejlighed","Good",1188000,84,0,0,1962,1,NA,1,NA,NA,NA,"1","0","0","Grundtvigsvej 20, ST",135,2004,"0","0","0",42,"0","0","2"
"140","8000",2004-04-07,"Ejerlejlighed","Medium",1529000,115,0,0,1882,NA,NA,1,NA,NA,NA,"1","0","0","Frederiks Alle 117, 1.sal.",134,2004,"0","0","0",122,NA,"0","2"
"141","8000",2004-04-10,"Ejerlejlighed","Medium",1498000,78,0,0,1896,1,NA,1,NA,NA,NA,"0","0","0","Lollandsgade 41, 1.sal.**",24,2004,"0","0","0",108,"0","0","2"
"142","8000",2004-04-11,"Ejerlejlighed","Medium",1359000,67,0,0,1933,1,NA,1,NA,NA,NA,"1","0","0","Schleppegrellsgade 18 B, 4.tv.**",18,2004,"0","0","0",71,"0","0","2"
"143","8000",2004-04-12,"Ejerlejlighed","Good",1478000,83,0,0,1870,1,NA,1,NA,NA,3,"0","0","0","Vesterport 8 B, st.",18,2004,"0","0","0",134,"0","0","2"
"144","8000",2004-04-14,"Ejerlejlighed","Medium",599000,20,0,0,1938,1,NA,1,NA,NA,NA,"1","0","0","Skovvejen 46 H, 3., -117",42,2004,"0","0","0",66,"0","0","2"
"145","8200",2004-04-15,"Ejerlejlighed","Good",1439000,66,0,0,1930,1,NA,1,NA,NA,NA,"0","0","0","Steen Billes Gade 6, 1.tv.",35,2004,"0","0","0",74,"0","0","2"
"146","8260",2004-04-19,"Ejerlejlighed","Medium",689000,67,0,0,1970,1,NA,1,NA,NA,NA,"1","0","0","Grøfthøjparken 159, 4",55,2004,"0","0","0",34,"0","0","2"
"147","8000",2004-04-19,"Ejerlejlighed","Good",1193000,52,0,0,1928,1,NA,1,NA,NA,2,"0","0","0","Skt. Pauls Gade 47, 2.tv.",13,2004,"0","0","0",76,"0","0","2"
"148","8200",2004-04-20,"Ejerlejlighed","Medium",1289000,61,0,0,1933,1,NA,1,NA,NA,NA,"0","0","0","Ivar Huitfeldts Gade 25, st.th.",22,2004,"0","0","0",71,"0","0","2"
"149","8260",2004-04-20,"Ejerlejlighed","Medium",842500,109,4,0,1969,1,NA,1,NA,NA,NA,"1","0","0","Grøfthøjparken 154, stue",54,2004,"0","1","0",35,"0","0","2"
"150","8000",2004-04-20,"Ejerlejlighed","Good",1670000,94,0,0,1938,1,NA,1,NA,NA,2,"1","0","0","Strandparken 22, st.tv.",186,2004,"0","0","0",66,"0","0","2"
"151","8000",2004-04-20,"Ejerlejlighed","Medium",1369000,75,0,0,1930,1,NA,1,NA,NA,3,"0","0","0","Jerichausgade 17, 3.th.",18,2004,"0","0","0",74,"0","0","2"
"152","8000",2004-04-20,"Ejerlejlighed","Medium",1649000,111,0,0,1901,1,NA,1,NA,NA,NA,"1","0","0","Kystvejen 23, 1.tv.",33,2004,"0","0","0",103,"0","0","2"
"153","8000",2004-04-20,"Ejerlejlighed","Good",1748000,106,0,0,1869,1,NA,1,NA,NA,4,"0","0","0","Sønder Allé 19, 1.",18,2004,"0","0","0",135,"0","0","2"
"154","8000",2004-04-21,"Ejerlejlighed","Medium",1329000,70,0,0,1890,NA,NA,1,NA,NA,1,"0","0","0","Heibergsgade 2, 1.tv.",8,2004,"0","0","0",114,NA,"0","2"
"155","8000",2004-04-22,"Ejerlejlighed","Medium",1279000,62,0,0,1912,1,NA,1,NA,NA,NA,"1","0","0","Lundingsgade 28, 3.th.",21,2004,"0","0","0",92,"0","0","2"
"156","8000",2004-04-22,"Ejerlejlighed","Good",650000,30,0,0,1897,1,NA,1,NA,NA,1,"0","0","0","Nørre Allé 87, st.tv.",17,2004,"0","0","0",107,"0","0","2"
"157","8200",2004-04-23,"Ejerlejlighed","Medium",1448000,117,0,0,1968,1,NA,2,NA,NA,5,"1","0","0","Jens Baggesens Vej 116, st.th.",31,2004,"0","0","0",36,"0","0","2"
"158","8000",2004-04-23,"Ejerlejlighed","Medium",1425000,70,0,0,1842,1,NA,1,NA,NA,NA,"0","0","0","Mejlgade 43D, 1. tv.",51,2004,"0","0","0",162,"0","0","2"
"159","8260",2004-04-26,"Ejerlejlighed","Good",925000,58,0,0,1966,1,NA,1,NA,NA,NA,"0","0","0","Skanderborgvej 210,  3",11,2004,"0","0","0",38,"0","0","2"
"160","8000",2004-04-26,"Ejerlejlighed","Medium",2498000,173,0,0,1908,1,NA,1,NA,NA,NA,"1","0","0","Strandvejen 36, 2.tv.**",89,2004,"0","0","0",96,"0","0","2"
"161","8200",2004-04-27,"Ejerlejlighed","Medium",1700000,84,0,0,1931,1,NA,1,NA,NA,NA,"1","0","0","Tordenskjoldsgade 31, 1.tv.",11,2004,"0","0","0",73,"0","0","2"
"162","8000",2004-04-27,"Ejerlejlighed","Good",1698000,93,0,0,1934,1,NA,1,NA,NA,3,"0","0","0","Jyllands Allé 6, st.tv.",12,2004,"0","0","0",70,"0","0","2"
"163","8000",2004-04-27,"Ejerlejlighed","Medium",899000,38,0,0,1897,1,NA,1,NA,NA,NA,"0","0","0","Nørre Allé 47, 3.sal.**",109,2004,"0","0","0",107,"0","0","2"
"164","8220",2004-04-28,"Ejerlejlighed","Good",1125000,78,0,0,1900,1,NA,1,NA,NA,1,"1","0","0","Søvej 2, 1.tv.",27,2004,"0","0","0",104,"0","0","2"
"165","8230",2004-04-28,"Ejerlejlighed","Good",410000,28,1,0,1970,1,NA,1,NA,NA,1,"1","0","0","Dr. Holsts Vej 34, st. Lejl. 210",68,2004,"0","1","0",34,"0","0","2"
"166","8000",2004-04-28,"Ejerlejlighed","Bad",1075000,53,0,0,1912,1,NA,1,NA,NA,1,"0","0","0","Skt. Anna Gade 39, st.th.",13,2004,"0","0","0",92,"0","0","2"
"167","8240",2004-04-29,"Ejerlejlighed","Good",1395000,99,0,0,1965,1,NA,1,NA,NA,NA,"1","0","0","Tirstrupvej 18, 14",25,2004,"0","0","0",39,"0","0","2"
"168","8000",2004-04-29,"Ejerlejlighed","Medium",1998000,145,0,0,1969,2,NA,2,NA,NA,3,"1","0","1","Vestervang 40, 2. -4023**/ 39, kld",72,2004,"0","0","0",35,"0","0","2"
"169","8200",2004-04-30,"Ejerlejlighed","Medium",1339000,67,0,0,1952,1,NA,1,NA,NA,NA,"1","0","0","Marius Simonsens Vej 5, 2.tv.**",16,2004,"0","0","0",52,"0","0","2"
"170","8300",2004-04-30,"Ejerlejlighed","Bad",348000,45,4,0,1972,1,NA,1,NA,NA,NA,"0","1","0","Rådhusgade 59  1.mf.tv.",55,2004,"0","1","0",32,"0","0","2"
"171","8300",2004-04-30,"Ejerlejlighed","Bad",685000,73,0,0,1964,1,NA,1,NA,NA,2,"1","0","0","Åparken 7 1 Th",249,2004,"0","0","0",40,"0","0","2"
"172","8000",2004-04-30,"Ejerlejlighed","Medium",1289000,61,0,0,1918,1,NA,1,NA,NA,NA,"0","0","0","De Mezas Vej 15, 1.th.**",25,2004,"0","0","0",86,"0","0","2"
"173","8000",2004-04-30,"Ejerlejlighed","Good",1560000,54,0,0,1869,1,NA,1,NA,NA,2,"1","0","0","Sønder Allé 19, 2.",7,2004,"0","0","0",135,"0","0","2"
"174","8260",2004-05-01,"Ejerlejlighed","Medium",765000,69,0,0,1971,1,NA,1,NA,NA,NA,"1","0","0","Grøndalsvej 54, 3",9,2004,"0","0","0",33,"0","0","2"
"175","8000",2004-05-04,"Ejerlejlighed","Good",1598000,106,0,0,1900,1,NA,1,NA,NA,3,"1","0","0","Rosenkrantzgade 2, 3.",8,2004,"0","0","0",104,"0","0","2"
"176","8230",2004-05-05,"Ejerlejlighed","Good",695000,42,0,0,1890,1,NA,1,NA,NA,1,"1","0","0","Sophus Bauditzvej 7B, lejl. 13",28,2004,"0","0","0",114,"0","0","2"
"177","8000",2004-05-05,"Ejerlejlighed","Medium",1698000,85,0,0,1984,1,NA,1,NA,NA,NA,"1","0","0","Janus La Cours Gade 18, 3.th.",35,2004,"0","0","0",20,"0","0","2"
"178","8250",2004-05-06,"Ejerlejlighed","Good",1645000,115,0,0,1978,1,NA,NA,NA,NA,NA,"0","0","0","Brobjerg Parkvej 103, 2",1,2004,NA,"0","0",26,"0","0","2"
"179","8000",2004-05-06,"Ejerlejlighed","Good",1428000,91,0,0,1970,1,NA,1,NA,NA,3,"0","0","0","Vestervang 8, 2. -826.",7,2004,"0","0","0",34,"0","0","2"
"180","8000",2004-05-07,"Ejerlejlighed","Medium",1625000,88,0,0,1905,1,NA,1,NA,NA,4,"0","0","0","Hans Broges Gade 33, 4.",30,2004,"0","0","0",99,"0","0","2"
"181","8000",2004-05-09,"Ejerlejlighed","Medium",1499000,76,0,0,1930,1,NA,1,NA,NA,NA,"0","0","0","Viborgvej 25, st.th.",46,2004,"0","0","0",74,"0","0","2"
"182","8000",2004-05-10,"Ejerlejlighed","Medium",1000000,57,0,0,1898,1,NA,1,NA,NA,2,"0","0","0","Samsøgade 37, 3.th.",51,2004,"0","0","0",106,"0","0","2"
"183","8000",2004-05-10,"Ejerlejlighed","Medium",899000,49,0,0,1936,1,NA,1,NA,NA,NA,"0","0","0","Fynsgade 4, 1.tv.",18,2004,"0","0","0",68,"0","0","2"
"184","8000",2004-05-11,"Ejerlejlighed","Good",1238000,59,0,0,1909,1,NA,1,NA,NA,2,"1","0","0","Østboulevarden 11 G, 3.",25,2004,"0","0","0",95,"0","0","2"
"185","8000",2004-05-12,"Ejerlejlighed","Medium",1698000,90,0,0,1901,1,NA,1,NA,NA,NA,"0","0","0","Mejlgade 82 B, 2.th.**",34,2004,"0","0","0",103,"0","0","2"
"186","8000",2004-05-12,"Ejerlejlighed","Medium",735000,31,0,0,1967,1,NA,1,NA,NA,1,"0","0","0","Marselis Boulevard 34, 2.mf.",21,2004,"0","0","0",37,"0","0","2"
"187","8000",2004-05-12,"Ejerlejlighed","Medium",1325000,70,0,0,1900,1,NA,1,NA,NA,NA,"0","0","0","Christiansgade 29, 4.tv.**",126,2004,"0","0","0",104,"0","0","2"
"188","8000",2004-05-12,"Ejerlejlighed","Medium",1150000,49,0,0,1901,1,NA,1,NA,NA,NA,"1","0","0","Frederiksbjerg Torv 4, 3.th.",72,2004,"0","0","0",103,"0","0","2"
"189","8270",2004-05-16,"Ejerlejlighed","Good",3200000,180,0,0,1899,1,NA,2,NA,NA,3,"1","0","1","Arnakvænge 2, ST",223,2004,"0","0","0",105,"0","0","2"
"190","8000",2004-05-16,"Ejerlejlighed","Medium",1103000,52,0,0,1942,1,NA,1,NA,NA,1,"0","0","0","Marselis Boulevard 134, st. -4.",10,2004,"0","0","0",62,"0","0","2"
"191","8260",2004-05-17,"Ejerlejlighed","Medium",1150000,61,0,0,1938,1,NA,1,NA,NA,NA,"0","0","1","Regnersgade 10, 1",20,2004,"0","0","0",66,"0","0","2"
"192","8000",2004-05-17,"Ejerlejlighed","Medium",1439000,83,0,0,1950,1,NA,1,NA,NA,NA,"1","0","0","Vestre Ringgade 204, 2.th.**",11,2004,"0","0","0",54,"0","0","2"
"193","8000",2004-05-17,"Ejerlejlighed","Good",1228000,49,0,0,1927,1,NA,1,NA,NA,2,"1","0","0","Lundbyesgade 22, 4.th.",6,2004,"0","0","0",77,"0","0","2"
"194","8230",2004-05-18,"Ejerlejlighed","Good",1195000,72,0,0,1890,2,NA,NA,NA,NA,NA,"0","0","0","Sophus Bauditz Vej 7B, lejl. 12",12,2004,NA,"0","0",114,"0","0","2"
"195","8200",2004-05-18,"Ejerlejlighed","Medium",1428000,84,0,0,1967,1,NA,1,NA,NA,4,"1","0","0","Brendstrupvej 25, 1.tv.",28,2004,"0","0","0",37,"0","0","2"
"196","8000",2004-05-18,"Ejerlejlighed","Medium",1490000,88,0,0,1952,1,NA,1,NA,NA,1,"1","0","0","Gustav Wieds Vej 29, st.tv.",46,2004,"0","0","0",52,"0","0","2"
"197","8000",2004-05-18,"Ejerlejlighed","Medium",998000,58,0,0,1949,1,NA,1,NA,NA,2,"0","0","0","Vestre Ringgade 218, 5.th.",20,2004,"0","0","0",55,"0","0","2"
"198","8000",2004-05-21,"Ejerlejlighed","Good",1238000,51,0,0,1885,1,NA,1,NA,NA,1,"1","0","0","Helgolandsgade 14, st.",15,2004,"0","0","0",119,"0","0","2"
"199","8220",2004-05-22,"Ejerlejlighed","Medium",995000,84,3,0,1968,1,NA,1,NA,NA,2,"1","0","0","Emmasvej  13, 3.th.",38,2004,"0","1","0",36,"0","0","2"
"200","8250",2004-05-23,"Ejerlejlighed","Good",879000,61,0,0,1980,1,NA,1,NA,NA,NA,"1","0","0","Brobjerg Parkvej 19, 2 - 1.",73,2004,"0","0","0",24,"0","0","2"
"201","8000",2004-05-23,"Ejerlejlighed","Medium",1049000,46,0,0,1935,NA,NA,1,NA,NA,NA,"0","0","0","Ordrupvej 4, 3.th.**",53,2004,"0","0","0",69,NA,"0","2"
"202","8220",2004-05-24,"Ejerlejlighed","Good",805000,70,0,0,1968,1,NA,1,NA,NA,2,"1","0","0","Emmasvej 14, 1. tv.",31,2004,"0","0","0",36,"0","0","2"
"203","8260",2004-05-24,"Ejerlejlighed","Medium",1098000,93,0,0,1990,1,NA,1,NA,NA,NA,"0","0","0","Klokkeskovvej 15s,1 6",17,2004,"0","0","0",14,"0","0","2"
"204","8200",2004-05-24,"Ejerlejlighed","Medium",1549000,81,0,0,1952,1,NA,1,NA,NA,NA,"1","0","0","Marius Simonsens Vej 1, 2.tv.",12,2004,"0","0","0",52,"0","0","2"
"205","8210",2004-05-24,"Ejerlejlighed","Good",955000,72,0,0,1900,1,NA,1,NA,NA,1,"0","0","0","Ryvej 36 L",115,2004,"0","0","0",104,"0","0","2"
"206","8200",2004-05-25,"Ejerlejlighed","Medium",1199000,56,0,0,1939,1,NA,1,NA,NA,NA,"0","0","0","Lyøgade 4, 3.th.**",26,2004,"0","0","0",65,"0","0","2"
"207","8000",2004-05-25,"Ejerlejlighed","Good",1698000,85,0,0,1969,1,NA,1,NA,NA,1,"1","0","0","Møllevejen 23, 1.tv.",14,2004,"0","0","0",35,"0","0","2"
"208","8000",2004-05-25,"Ejerlejlighed","Good",1225000,48,0,0,1898,2,NA,1,NA,NA,2,"1","0","0","Langelandsgade 15, 3.+4.",9,2004,"0","0","0",106,"0","0","2"
"209","8000",2004-05-25,"Ejerlejlighed","Medium",835000,39,0,0,1956,1,NA,1,NA,NA,NA,"0","0","0","Banegårdsgade 1, 5., Lejl. 39**",107,2004,"0","0","0",48,"0","0","2"
"210","8000",2004-05-25,"Ejerlejlighed","Good",5395000,182,0,0,2003,1,"0",2,NA,"0",4,"1","0","0","Langelinieparken 15, 6.th.**",27,2004,"0","0","0",1,"0","0","2"
"211","8000",2004-05-26,"Ejerlejlighed","Medium",1259000,52,0,0,1917,1,NA,1,NA,NA,NA,"1","0","0","Grønnegade 77, 4.tv.",16,2004,"0","0","0",87,"0","0","2"
"212","8000",2004-05-27,"Ejerlejlighed","Medium",1329000,64,0,0,1899,NA,NA,1,NA,NA,NA,"0","0","0","Fynsgade 28, 1.tv.",55,2004,"0","0","0",105,NA,"0","2"
"213","8000",2004-05-27,"Ejerlejlighed","Good",1198000,49,0,0,1962,NA,NA,1,NA,NA,NA,"0","0","0","Banegårdsgade 16, 4., -E**",51,2004,"0","0","0",42,NA,"0","2"
"214","8000",2004-05-27,"Ejerlejlighed","Medium",920000,47,0,0,1897,1,NA,1,NA,NA,2,"0","0","0","Ny Munkegade 38, st.",79,2004,"0","0","0",107,"0","0","2"
"215","8200",2004-05-28,"Ejerlejlighed","Good",1325000,55,0,0,1936,1,NA,1,NA,NA,1,"0","0","0","Otte Ruds Gade 21, 5.th.",14,2004,"0","0","0",68,"0","0","2"
"216","8000",2004-05-28,"Ejerlejlighed","Medium",1200000,68,0,0,1919,1,NA,1,NA,NA,2,"0","0","0","Marstrandsgade 36, st.",63,2004,"0","0","0",85,"0","0","2"
"217","8000",2004-05-28,"Ejerlejlighed","Good",2475000,163,0,0,1927,1,NA,1,NA,NA,5,"1","0","0","Kystvejen 27, 3.th.",75,2004,"0","0","0",77,"0","0","2"
"218","8000",2004-05-28,"Ejerlejlighed","Medium",1275000,63,0,0,1930,1,NA,1,NA,NA,NA,"0","0","0","Vestergade 80, 1.tv.",12,2004,"0","0","0",74,"0","0","2"
"219","8000",2004-05-28,"Ejerlejlighed","Medium",1498000,81,0,0,1918,1,NA,1,NA,NA,NA,"0","0","0","Carl Blochs Gade 21, 5. sal.**",17,2004,"0","0","0",86,"0","0","2"
"220","8260",2004-05-30,"Ejerlejlighed","Medium",760000,67,0,0,1970,1,NA,1,NA,NA,NA,"1","0","0","Grøfthøjparken 161,  6",13,2004,"0","0","0",34,"0","0","2"
"221","8260",2004-05-30,"Ejerlejlighed","Medium",1125000,114,0,0,1972,1,NA,2,NA,NA,NA,"1","0","0","Grøndalsvej 66",19,2004,"0","0","0",32,"0","0","2"
"222","8000",2004-05-30,"Ejerlejlighed","Good",1398000,65,0,0,1931,1,NA,2,NA,NA,2,"0","0","0","Ålborggade 28, 1.th.",13,2004,"0","0","0",73,"0","0","2"
"223","8260",2004-05-31,"Ejerlejlighed","Medium",798000,66,0,0,1972,1,NA,1,NA,NA,NA,"1","0","0","Grøndalsvej 72, 2. -4",0,2004,"0","0","0",32,"0","0","2"
"224","8230",2004-06-03,"Ejerlejlighed","Good",1185000,71,0,0,1938,1,NA,1,NA,NA,3,"1","0","1","Tousvej 28, 2",93,2004,"0","0","0",66,"0","0","2"
"225","8000",2004-06-05,"Ejerlejlighed","Medium",1365000,57,0,0,1938,1,NA,1,NA,NA,NA,"1","0","0","Skovvejen 46 F,4.th.**",60,2004,"0","0","0",66,"0","0","2"
"226","8000",2004-06-08,"Ejerlejlighed","Medium",1099000,44,0,0,1917,NA,NA,1,NA,NA,NA,"0","0","0","Grønningen 1, 5.tv.**",9,2004,"0","0","0",87,NA,"0","2"
"227","8200",2004-06-09,"Ejerlejlighed","Bad",1748000,98,0,0,1902,1,NA,1,NA,NA,2,"0","0","0","Steen Billes Gade 7 B, 1.th.",6,2004,"0","0","0",102,"0","0","2"
"228","8000",2004-06-09,"Ejerlejlighed","Good",1775000,103,0,0,1936,2,NA,1,NA,NA,2,"0","0","0","Fynsgade 2, st.th.",36,2004,"0","0","0",68,"0","0","2"
"229","8200",2004-06-11,"Ejerlejlighed","Good",1400000,69,0,0,1938,1,NA,1,NA,NA,3,"1","0","0","Kløvermarksvej 5, 1.th.",7,2004,"0","0","0",66,"0","0","2"
"230","8000",2004-06-11,"Ejerlejlighed","Medium",1439000,73,0,0,1950,1,NA,1,NA,NA,NA,"1","0","0","Vestre Ringgade 216, st.tv.",21,2004,"0","0","0",54,"0","0","2"
"231","8000",2004-06-13,"Ejerlejlighed","Medium",1248000,52,0,0,1900,NA,NA,1,NA,NA,NA,"0","0","0","Falstersgade 6, 1.th.",51,2004,"0","0","0",104,NA,"0","2"
"232","8000",2004-06-18,"Ejerlejlighed","Good",1168000,57,0,0,1925,1,NA,1,NA,NA,2,"0","0","0","Skovgaardsgade 14, 2.th.",34,2004,"0","0","0",79,"0","0","2"
"233","8000",2004-06-18,"Ejerlejlighed","Medium",1199000,57,0,0,1945,1,NA,1,NA,NA,NA,"1","0","0","Tage-Hansens Gade 15, 4.mf.**",14,2004,"0","0","0",59,"0","0","2"
"234","8230",2004-06-22,"Ejerlejlighed","Good",1495000,90,0,0,1926,1,NA,1,"0",NA,3,"1","0","0","Vølundsvej 4, 1. sal",13,2004,"0","0","0",78,"0","0","2"
"235","8270",2004-06-22,"Ejerlejlighed","Medium",1350000,95,0,0,1932,1,NA,1,NA,NA,2,"1","0","0","Rosenvangs Alle 258, 1 tv.",15,2004,"0","0","0",72,"0","0","2"
"236","8250",2004-06-22,"Ejerlejlighed","Good",895000,65,0,0,1977,1,NA,1,NA,NA,1,"1","0","0","Brobjerg Parkvej 93, 1. 3",41,2004,"0","0","0",27,"0","0","2"
"237","8000",2004-06-23,"Ejerlejlighed","Good",1725000,81,0,0,1927,1,NA,1,NA,NA,3,"0","0","0","Vester Allé 27, 4.th.",36,2004,"0","0","0",77,"0","0","2"
"238","8220",2004-06-24,"Ejerlejlighed","Medium",1525000,99,0,0,1984,1,NA,1,NA,NA,3,"0","0","0","Hans Broges Vej 5C",59,2004,"0","0","0",20,"0","0","2"
"239","8000",2004-06-24,"Ejerlejlighed","Medium",1799000,98,0,0,1931,NA,NA,1,NA,NA,NA,"0","0","0","Skernvej 10, 1.tv.",23,2004,"0","0","0",73,NA,"0","2"
"240","8220",2004-06-25,"Ejerlejlighed","Good",960000,79,0,0,1968,1,NA,1,NA,NA,2,"1","0","0","Hougårdsvej 64, 3.tv.",15,2004,"0","0","0",36,"0","0","2"
"241","8260",2004-06-25,"Ejerlejlighed","Medium",648000,43,0,0,1990,1,NA,1,NA,NA,NA,"1","0","0","Klokkeskovvej 17 D, ST",66,2004,"0","0","0",14,"0","0","2"
"242","8200",2004-06-25,"Ejerlejlighed","Medium",1298000,63,0,0,1936,1,NA,1,NA,NA,NA,"1","0","0","Nordre Ringgade 98, 1.tv.",35,2004,"0","0","0",68,"0","0","2"
"243","8000",2004-06-28,"Ejerlejlighed","Medium",1128000,52,0,0,1939,1,NA,1,NA,NA,2,"0","0","0","Silkeborgvej 176, 2.th.**",48,2004,"0","0","0",65,"0","0","2"
"244","8000",2004-06-29,"Ejerlejlighed","Medium",1199000,53,0,0,1927,1,NA,1,NA,NA,NA,"0","0","0","Lundbyesgade 11, 4.th.",12,2004,"0","0","0",77,"0","0","2"
"245","8000",2004-06-29,"Ejerlejlighed","Good",1398000,70,0,0,1902,1,NA,1,NA,NA,2,"0","0","0","Skt. Pauls Gade 11 B, 4.",25,2004,"0","0","0",102,"0","0","2"
"246","8000",2004-06-29,"Ejerlejlighed","Good",2375000,128,0,0,1984,2,NA,2,NA,NA,3,"1","0","0","Janus la Coursgade 16, 2. mf.",12,2004,"0","0","0",20,"0","0","2"
"247","8000",2004-06-29,"Ejerlejlighed","Medium",849000,40,0,0,1959,1,NA,1,NA,NA,NA,"1","0","0","Nordborggade 15, 2. -3",28,2004,"0","0","0",45,"0","0","2"
"248","8000",2004-06-29,"Ejerlejlighed","Medium",1310000,59,0,0,1928,1,NA,1,NA,NA,NA,"0","0","0","Janus la Cours Gade 3, 3.th.",7,2004,"0","0","0",76,"0","0","2"
"249","8270",2004-06-30,"Ejerlejlighed","Medium",1125000,71,0,0,1989,1,NA,1,NA,NA,1,"0","0","0","Kragelunds Allé 1 F",23,2004,"0","0","0",15,"0","0","2"
"250","8260",2004-06-30,"Ejerlejlighed","Medium",860000,88,0,0,1971,1,NA,1,NA,NA,NA,"1","0","0","Grøndalsvej 58, 2",92,2004,"0","0","0",33,"0","0","2"
"251","8260",2004-06-30,"Ejerlejlighed","Medium",1098000,82,0,0,1970,1,NA,1,NA,NA,NA,"1","0","0","Christian X's Vej 4, 7. Tv.",36,2004,"0","0","0",34,"0","0","2"
"252","8260",2004-06-30,"Ejerlejlighed","Medium",640000,58,0,0,1972,1,NA,1,NA,NA,NA,"1","0","0","Grøndalsvej 66,  2",19,2004,"0","0","0",32,"0","0","2"
"253","8260",2004-06-30,"Ejerlejlighed","Medium",825000,66,16,0,1972,1,NA,1,NA,NA,NA,"1","0","0","Grøndalsvej 70,2,-4",18,2004,"0","1","0",32,"0","0","2"
"254","8260",2004-06-30,"Ejerlejlighed","Medium",495000,42,0,0,1970,1,NA,1,NA,NA,NA,"1","0","0","Grøfthøjparken 163 4, Mf",50,2004,"0","0","0",34,"0","0","2"
"255","8260",2004-06-30,"Ejerlejlighed","Medium",498000,42,0,0,1970,1,NA,1,NA,NA,NA,"1","0","0","Grøfthøjparken 163, 10 M",0,2004,"0","0","0",34,"0","0","2"
"256","8000",2004-06-30,"Ejerlejlighed","Good",890000,33,3,0,1999,1,NA,1,NA,NA,1,"0","0","0","Klostergade 19, 2. -3",133,2004,"0","1","0",5,"0","0","2"
"257","8000",2004-06-30,"Ejerlejlighed","Bad",1550000,93,0,0,1895,1,NA,1,NA,NA,3,"0","0","0","Sølystgade 35, 2",13,2004,"0","0","0",109,"0","0","2"
"258","8000",2004-07-02,"Ejerlejlighed","Medium",1331000,64,0,0,1939,1,NA,1,NA,NA,2,"1","0","0","Vestre Ringgade 50,1. th.",37,2004,"0","0","0",65,"0","0","3"
"259","8230",2004-07-04,"Ejerlejlighed","Medium",1800000,125,0,0,1899,3,NA,1,NA,NA,NA,"0","0","0","Rønne Allé 3 B",25,2004,"0","0","0",105,"0","0","3"
"260","8200",2004-07-07,"Ejerlejlighed","Medium",1398000,78,0,0,1951,1,NA,1,NA,NA,NA,"0","0","0","Finsensgade 73, st.th.",8,2004,"0","0","0",53,"0","0","3"
"261","8200",2004-07-08,"Ejerlejlighed","Medium",1400000,68,0,0,1952,NA,NA,1,NA,NA,NA,"1","0","0","Marius Simonsens Vej 5, st.th.",47,2004,"0","0","0",52,NA,"0","3"
"262","8000",2004-07-08,"Ejerlejlighed","Medium",1998000,108,0,0,1915,1,NA,1,NA,NA,3,"0","0","0","Steinmannsgade 6, 1.",16,2004,"0","0","0",89,"0","0","3"
"263","8000",2004-07-09,"Ejerlejlighed","Medium",1499000,71,0,0,1929,1,NA,1,NA,NA,NA,"0","0","0","Anholtsgade 16, st.th.",11,2004,"0","0","0",75,"0","0","3"
"264","8000",2004-07-09,"Ejerlejlighed","Good",1750000,89,0,0,1935,1,NA,1,NA,NA,3,"1","0","0","P.P. Ørums Gade 6, 1.th.",44,2004,"0","0","0",69,"0","0","3"
"265","8000",2004-07-12,"Ejerlejlighed","Good",1720000,84,0,0,1933,1,NA,1,NA,NA,3,"0","0","0","Chr. Wærums Gade 23, 3.th.",76,2004,"0","0","0",71,"0","0","3"
"266","8220",2004-07-13,"Ejerlejlighed","Medium",425000,34,0,0,1969,1,NA,1,NA,NA,1,"1","0","0","Skovbakkevej 21,st, lejl. -2",20,2004,"0","0","0",35,"0","0","3"
"267","8300",2004-07-20,"Ejerlejlighed","Medium",860000,99,3,0,1930,1,"0",1,"0","0",3,"1","1","0","Nørregade 32,  1",48,2004,"0","1","0",74,"0","0","3"
"268","8230",2004-07-21,"Ejerlejlighed","Medium",395000,27,1,0,1970,1,NA,1,NA,NA,1,"1","0","0","Dr. Holsts Vej 34, st. lejl. 207",144,2004,"0","1","0",34,"0","0","3"
"269","8250",2004-07-21,"Ejerlejlighed","Good",585000,38,0,0,1973,1,NA,1,NA,NA,1,"0","0","0","Brobjerg Parkvej 61, 1. - 2",65,2004,"0","0","0",31,"0","0","3"
